timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773669620923,5,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620928,15,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,15,0,0
1773669620927,17,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,3,0,0
1773669620927,3,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,3,0,0
1773669620930,14,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,14,0,0
1773669620935,18,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620935,5,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620940,13,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669620938,16,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,3,0,0
1773669620938,3,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,3,0,0
1773669620942,12,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620937,18,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620937,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620942,13,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669620944,14,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669620944,4,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669620948,10,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,10,0,0
1773669620943,17,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669620943,4,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669620947,13,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669620939,21,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,6,0,0
1773669620939,6,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,6,0,0
1773669620945,15,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,15,0,0
1773669620941,20,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620941,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620946,15,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,15,0,0
1773669620954,17,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620954,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620959,12,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620955,17,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,7,0,0
1773669620955,7,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,7,0,0
1773669620962,10,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,10,0,0
1773669620953,20,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,3,0,0
1773669620953,3,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,3,0,0
1773669620956,17,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,17,0,0
1773669620958,16,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620958,5,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620963,11,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,11,0,0
1773669620961,14,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669620961,4,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669620965,10,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,10,0,0
1773669620960,17,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620960,5,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620965,12,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620960,19,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669620960,4,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669620964,15,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,15,0,0
1773669620971,17,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620971,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620976,12,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620973,17,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620973,5,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620978,12,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620974,17,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620974,5,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620979,12,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620972,20,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620972,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620978,14,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,14,0,0
1773669620977,17,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669620977,4,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669620981,13,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669620975,19,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620975,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620980,14,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,14,0,0
1773669620980,15,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,3,0,0
1773669620980,3,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,3,0,0
1773669620983,12,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620988,18,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620988,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620993,13,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669620990,17,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,6,0,0
1773669620990,6,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,6,0,0
1773669620996,11,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,11,0,0
1773669620992,16,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669620992,4,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669620996,12,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620991,18,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,6,0,0
1773669620991,6,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,6,0,0
1773669620997,12,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669620995,15,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620995,5,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621000,10,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,10,0,0
1773669620994,18,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669620994,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669620999,13,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669620994,19,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669620994,4,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669620998,15,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,15,0,0
1773669621006,17,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621006,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621011,12,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621010,14,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621010,5,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621015,9,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,9,0,0
1773669621009,16,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621009,5,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621014,11,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,11,0,0
1773669621007,19,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669621007,4,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669621011,15,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,15,0,0
1773669621008,19,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,6,0,0
1773669621008,6,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,6,0,0
1773669621014,13,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669621013,17,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669621013,4,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669621017,13,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669621012,18,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621012,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621017,13,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669621025,16,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,7,0,0
1773669621025,7,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,7,0,0
1773669621032,9,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,9,0,0
1773669621023,19,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621023,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621028,14,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,14,0,0
1773669621026,17,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,6,0,0
1773669621026,6,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,6,0,0
1773669621033,10,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,10,0,0
1773669621027,17,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669621027,4,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669621031,13,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669621024,21,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621024,5,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621029,16,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,16,0,0
1773669621031,14,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,3,0,0
1773669621031,3,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,3,0,0
1773669621034,11,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,11,0,0
1773669621030,16,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669621030,4,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669621034,12,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621045,14,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,7,0,0
1773669621045,7,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,7,0,0
1773669621052,7,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,7,0,0
1773669621043,17,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,7,0,0
1773669621043,7,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,7,0,0
1773669621050,10,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,10,0,0
1773669621041,20,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,7,0,0
1773669621041,7,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,7,0,0
1773669621048,13,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669621045,18,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,8,0,0
1773669621045,8,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,8,0,0
1773669621053,10,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,10,0,0
1773669621042,22,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621042,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621047,17,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,17,0,0
1773669621046,19,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621046,5,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621051,14,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,14,0,0
1773669621044,24,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621044,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621049,19,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,19,0,0
1773669621061,16,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,4,0,0
1773669621061,4,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,4,0,0
1773669621065,12,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621061,17,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621061,5,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621066,12,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621059,20,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,8,0,0
1773669621059,8,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,8,0,0
1773669621067,12,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621063,17,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621063,5,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621068,12,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621064,17,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621064,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621069,12,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621065,18,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621065,5,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621070,13,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669621068,17,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,3,0,0
1773669621068,3,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,7,7,http://127.0.0.1:8000/file,3,0,0
1773669621071,14,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,14,0,0
1773669621077,17,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621077,5,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621082,12,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,12,0,0
1773669621078,17,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,6,0,0
1773669621078,6,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,7,7,http://127.0.0.1:8000/file,6,0,0
1773669621084,11,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,11,0,0
1773669621080,17,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,6,0,0
1773669621080,6,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,7,7,http://127.0.0.1:8000/file,6,0,0
1773669621086,11,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,11,0,0
1773669621081,18,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621081,5,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621086,13,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,13,0,0
1773669621079,20,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,7,7,http://127.0.0.1:8000/file/,5,0,0
1773669621079,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,7,7,http://127.0.0.1:8000/file,5,0,0
1773669621084,15,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,7,7,http://127.0.0.1:8000/file/,15,0,0
1773669621085,16,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,4,0,0
1773669621085,4,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,6,6,http://127.0.0.1:8000/file,4,0,0
1773669621089,12,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,6,6,http://127.0.0.1:8000/file/,12,0,0
1773669621083,20,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,5,0,0
1773669621083,5,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,6,6,http://127.0.0.1:8000/file,5,0,0
1773669621088,15,后端请求压测-1,200,OK,线程组 1-10,text,true,,361,172,6,6,http://127.0.0.1:8000/file/,15,0,0
1773669621094,17,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,4,0,0
1773669621094,4,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,6,6,http://127.0.0.1:8000/file,4,0,0
1773669621098,13,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,6,6,http://127.0.0.1:8000/file/,13,0,0
1773669621099,13,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,4,0,0
1773669621099,4,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,6,6,http://127.0.0.1:8000/file,4,0,0
1773669621103,9,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,6,6,http://127.0.0.1:8000/file/,9,0,0
1773669621101,12,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,4,0,0
1773669621101,4,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,6,6,http://127.0.0.1:8000/file,4,0,0
1773669621105,8,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,6,6,http://127.0.0.1:8000/file/,8,0,0
1773669621097,17,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,5,0,0
1773669621097,5,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,6,6,http://127.0.0.1:8000/file,5,0,0
1773669621102,12,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,6,6,http://127.0.0.1:8000/file/,12,0,0
1773669621095,19,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,5,0,0
1773669621095,5,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,6,6,http://127.0.0.1:8000/file,5,0,0
1773669621100,14,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,6,6,http://127.0.0.1:8000/file/,14,0,0
1773669621103,13,后端请求压测,200,OK,线程组 1-10,text,true,,508,343,6,6,http://127.0.0.1:8000/file/,3,0,0
1773669621103,3,后端请求压测-0,307,Temporary Redirect,线程组 1-10,,true,,147,171,6,6,http://127.0.0.1:8000/file,3,0,0
